"","human","cell_type1","total_features","log10_total_features","total_counts","log10_total_counts","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","total_features_endogenous","log10_total_features_endogenous","total_counts_endogenous","log10_total_counts_endogenous","pct_counts_endogenous","pct_counts_top_50_features_endogenous","pct_counts_top_100_features_endogenous","pct_counts_top_200_features_endogenous","pct_counts_top_500_features_endogenous","total_features_feature_control","log10_total_features_feature_control","total_counts_feature_control","log10_total_counts_feature_control","pct_counts_feature_control","total_features_ERCC","log10_total_features_ERCC","total_counts_ERCC","log10_total_counts_ERCC","pct_counts_ERCC","is_cell_control"
"human3_lib2.final_cell_0249",3,"beta",2672,3.42699895875654,9252,3.96628256216746,38.1971465629053,48.2382187635106,58.3657587548638,70.7414613056636,2672,3.42699895875654,9252,3.96628256216746,100,38.1971465629053,48.2382187635106,58.3657587548638,70.7414613056636,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0250",3,"alpha",1998,3.30081279411812,4878,3.68833081811227,29.7252972529725,38.540385403854,49.3644936449364,65.0061500615006,1998,3.30081279411812,4878,3.68833081811227,100,29.7252972529725,38.540385403854,49.3644936449364,65.0061500615006,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0251",3,"alpha",1947,3.2895889525426,5579,3.74663419893758,36.9062556013623,45.7250403298082,55.6909840473203,70.3531098763219,1947,3.2895889525426,5579,3.74663419893758,100,36.9062556013623,45.7250403298082,55.6909840473203,70.3531098763219,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0252",3,"activated_stellate",2422,3.38435341413751,7611,3.88149877961498,28.1566154250427,40.1129943502825,52.2139009328603,67.7966101694915,2422,3.38435341413751,7611,3.88149877961498,100,28.1566154250427,40.1129943502825,52.2139009328603,67.7966101694915,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0253",3,"ductal",2526,3.40260524191991,6877,3.83746217148599,22.8733459357278,34.0700887014687,45.7466918714556,62.0183219427076,2526,3.40260524191991,6877,3.83746217148599,100,22.8733459357278,34.0700887014687,45.7466918714556,62.0183219427076,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0254",3,"acinar",2372,3.37529773821734,8396,3.92412415318582,32.8370652691758,46.2124821343497,58.2658408766079,72.1772272510719,2372,3.37529773821734,8396,3.92412415318582,100,32.8370652691758,46.2124821343497,58.2658408766079,72.1772272510719,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0255",3,"alpha",2358,3.3727279408856,7168,3.85545858038604,31.4174107142857,41.2109375,51.8833705357143,67.2991071428571,2358,3.3727279408856,7168,3.85545858038604,100,31.4174107142857,41.2109375,51.8833705357143,67.2991071428571,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0256",3,"alpha",1593,3.20248831706009,3047,3.48401496266756,24.9097472924188,32.9832622251395,44.2730554643912,64.1286511322612,1593,3.20248831706009,3047,3.48401496266756,100,24.9097472924188,32.9832622251395,44.2730554643912,64.1286511322612,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0257",3,"acinar",1071,3.03019478535675,4109,3.61384182187607,58.2623509369676,67.2913117546848,75.5901679240691,86.1036748600633,1071,3.03019478535675,4109,3.61384182187607,100,58.2623509369676,67.2913117546848,75.5901679240691,86.1036748600633,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0258",3,"alpha",2341,3.36958689073634,6277,3.79782131136402,31.5118687270989,40.1624980086028,49.928309702087,64.7283734267962,2341,3.36958689073634,6277,3.79782131136402,100,31.5118687270989,40.1624980086028,49.928309702087,64.7283734267962,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0259",3,"beta",2023,3.30621050816776,5125,3.70977860184823,34.3219512195122,42.8292682926829,52.1365853658537,66.5951219512195,2023,3.30621050816776,5125,3.70977860184823,100,34.3219512195122,42.8292682926829,52.1365853658537,66.5951219512195,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0260",3,"acinar",1115,3.04766419460156,6705,3.8264635490928,64.7427293064877,75.1230425055928,82.938105891126,90.82774049217,1115,3.04766419460156,6705,3.8264635490928,100,64.7427293064877,75.1230425055928,82.938105891126,90.82774049217,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0261",3,"beta",1153,3.06220580881971,5795,3.76312837679914,62.2260569456428,70.5435720448663,78.3606557377049,88.7316652286454,1153,3.06220580881971,5795,3.76312837679914,100,62.2260569456428,70.5435720448663,78.3606557377049,88.7316652286454,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0262",3,"ductal",2949,3.46982201597816,8975,3.95308284391209,24.100278551532,33.9721448467967,45.4373259052925,61.8272980501393,2949,3.46982201597816,8975,3.95308284391209,100,24.100278551532,33.9721448467967,45.4373259052925,61.8272980501393,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0263",3,"beta",2603,3.41564097989615,7650,3.88371820196396,34,42.3660130718954,51.9084967320261,66.0392156862745,2603,3.41564097989615,7650,3.88371820196396,100,34,42.3660130718954,51.9084967320261,66.0392156862745,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0264",3,"delta",1319,3.12057393120585,4479,3.65127801399814,55.9053360125028,62.4693011832998,69.9486492520652,81.7146684527796,1319,3.12057393120585,4479,3.65127801399814,100,55.9053360125028,62.4693011832998,69.9486492520652,81.7146684527796,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0265",3,"beta",2588,3.41313205043487,8329,3.92064500140679,41.8537639572578,48.8173850402209,56.5974306639452,69.1319486132789,2588,3.41313205043487,8329,3.92064500140679,100,41.8537639572578,48.8173850402209,56.5974306639452,69.1319486132789,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0266",3,"acinar",1803,3.25623653320592,8675,3.93831954334216,54.6974063400576,64.4034582132565,72.9913544668588,82.7780979827089,1803,3.25623653320592,8675,3.93831954334216,100,54.6974063400576,64.4034582132565,72.9913544668588,82.7780979827089,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0267",3,"acinar",1944,3.28891960566173,10750,4.03144886185938,52.2790697674419,64.9209302325581,75.1720930232558,84.2790697674419,1944,3.28891960566173,10750,4.03144886185938,100,52.2790697674419,64.9209302325581,75.1720930232558,84.2790697674419,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0268",3,"acinar",1966,3.29380435991934,12066,4.08159931273294,59.6800928228079,70.6116360019891,78.86623570363,86.2257583291895,1966,3.29380435991934,12066,4.08159931273294,100,59.6800928228079,70.6116360019891,78.86623570363,86.2257583291895,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0269",3,"acinar",1048,3.02077548819356,5707,3.75648396444261,65.1831084632907,74.3998598212721,81.8118100578237,90.3977571403539,1048,3.02077548819356,5707,3.75648396444261,100,65.1831084632907,74.3998598212721,81.8118100578237,90.3977571403539,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0270",3,"acinar",1416,3.15136985024746,9412,3.97372805868803,60.3803654908627,73.5550361240969,82.8198045048874,90.2677433064173,1416,3.15136985024746,9412,3.97372805868803,100,60.3803654908627,73.5550361240969,82.8198045048874,90.2677433064173,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0271",3,"activated_stellate",2830,3.4519398693651,8006,3.90346982850717,22.7704221833625,33.4998750936797,44.7789158131401,60.5795653260055,2830,3.4519398693651,8006,3.90346982850717,100,22.7704221833625,33.4998750936797,44.7789158131401,60.5795653260055,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0272",3,"acinar",1208,3.08242630086077,8703,3.9397188823541,68.9187636447202,78.7314719062392,85.1775249913823,91.8648741813168,1208,3.08242630086077,8703,3.9397188823541,100,68.9187636447202,78.7314719062392,85.1775249913823,91.8648741813168,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0273",3,"beta",1896,3.27806733088866,6185,3.79140991566716,48.1487469684721,55.1495553759095,62.8940986257074,74.9717057396928,1896,3.27806733088866,6185,3.79140991566716,100,48.1487469684721,55.1495553759095,62.8940986257074,74.9717057396928,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0274",3,"ductal",2317,3.36511343162758,6482,3.8117760216029,24.9305769824128,34.6960814563406,46.7602591792657,64.1777229250231,2317,3.36511343162758,6482,3.8117760216029,100,24.9305769824128,34.6960814563406,46.7602591792657,64.1777229250231,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0275",3,"alpha",1988,3.29863478312444,4971,3.69653111996961,37.1353852343593,44.2566887950111,53.0074431703882,67.3506336753168,1988,3.29863478312444,4971,3.69653111996961,100,37.1353852343593,44.2566887950111,53.0074431703882,67.3506336753168,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0276",3,"beta",1903,3.27966694404846,5796,3.76320330037077,42.287784679089,50.3795721187026,59.2132505175983,72.4292615596963,1903,3.27966694404846,5796,3.76320330037077,100,42.287784679089,50.3795721187026,59.2132505175983,72.4292615596963,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0277",3,"acinar",1955,3.29136885045158,7465,3.87308798559029,42.7193569993302,54.2933690555928,64.8760884125921,77.1198928332217,1955,3.29136885045158,7465,3.87308798559029,100,42.7193569993302,54.2933690555928,64.8760884125921,77.1198928332217,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0278",3,"beta",2281,3.3583156400822,6043,3.78132445566699,36.2733741519113,42.8760549395995,51.5472447459871,65.5634618566937,2281,3.3583156400822,6043,3.78132445566699,100,36.2733741519113,42.8760549395995,51.5472447459871,65.5634618566937,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0279",3,"beta",2014,3.30427505047713,6627,3.8213824997473,44.4243247321563,52.6633469141391,61.3550626226045,74.28700769579,2014,3.30427505047713,6627,3.8213824997473,100,44.4243247321563,52.6633469141391,61.3550626226045,74.28700769579,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0280",3,"acinar",2155,3.3336487565147,8724,3.94076543563122,41.4374140302614,53.6451169188446,65.3255387436956,77.3613021549748,2155,3.3336487565147,8724,3.94076543563122,100,41.4374140302614,53.6451169188446,65.3255387436956,77.3613021549748,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0281",3,"ductal",2554,3.40739090447073,6612,3.82039852270398,23.1397459165154,33.5148215366001,44.7065940713854,61.222020568663,2554,3.40739090447073,6612,3.82039852270398,100,23.1397459165154,33.5148215366001,44.7065940713854,61.222020568663,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0282",3,"beta",1885,3.27554168840131,5890,3.77018902273599,45.9083191850594,53.4804753820034,61.528013582343,73.7181663837012,1885,3.27554168840131,5890,3.77018902273599,100,45.9083191850594,53.4804753820034,61.528013582343,73.7181663837012,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0283",3,"acinar",2684,3.42894429003557,9950,3.99786672623914,37.356783919598,48.7035175879397,59.3366834170854,71.678391959799,2684,3.42894429003557,9950,3.99786672623914,100,37.356783919598,48.7035175879397,59.3366834170854,71.678391959799,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0284",3,"beta",2290,3.3600250891894,7177,3.85600345399722,42.287864010032,49.6864985369932,58.1301379406437,70.5726626724258,2290,3.3600250891894,7177,3.85600345399722,100,42.287864010032,49.6864985369932,58.1301379406437,70.5726626724258,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0285",3,"beta",1996,3.3003780648707,5889,3.7701152947871,40.4482934284259,47.597215146884,56.698930208864,70.7930039055867,1996,3.3003780648707,5889,3.7701152947871,100,40.4482934284259,47.597215146884,56.698930208864,70.7930039055867,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0286",3,"alpha",2738,3.43759203225396,8379,3.92324401863028,31.1612364243943,40.1837928153718,50.0537056928034,64.7451963241437,2738,3.43759203225396,8379,3.92324401863028,100,31.1612364243943,40.1837928153718,50.0537056928034,64.7451963241437,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0287",3,"beta",2185,3.33965015761368,6334,3.80174661921946,38.238080202084,46.8424376381434,56.1256709820019,69.3716450899905,2185,3.33965015761368,6334,3.80174661921946,100,38.238080202084,46.8424376381434,56.1256709820019,69.3716450899905,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0288",3,"alpha",2123,3.32715451240943,5088,3.70663245087329,30.7389937106918,38.5220125786164,48.250786163522,63.7578616352201,2123,3.32715451240943,5088,3.70663245087329,100,30.7389937106918,38.5220125786164,48.250786163522,63.7578616352201,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0289",3,"ductal",2095,3.32139127831169,4364,3.63998424804159,20.9670027497709,29.2392300641613,39.5967002749771,57.4931255728689,2095,3.32139127831169,4364,3.63998424804159,100,20.9670027497709,29.2392300641613,39.5967002749771,57.4931255728689,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0290",3,"alpha",2357,3.37254380075907,7172,3.85570083083544,38.3156720580033,46.1377579475739,54.9358616843279,68.3630786391523,2357,3.37254380075907,7172,3.85570083083544,100,38.3156720580033,46.1377579475739,54.9358616843279,68.3630786391523,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0291",3,"acinar",2339,3.36921585741014,7987,3.90243805619866,40.2779516714661,50.2942281206961,60.0851383498185,72.4928008013021,2339,3.36921585741014,7987,3.90243805619866,100,40.2779516714661,50.2942281206961,60.0851383498185,72.4928008013021,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0292",3,"alpha",1808,3.25743856685981,5564,3.74546516867073,40.6362329259526,49.4428468727534,59.4176851186197,73.6700215672178,1808,3.25743856685981,5564,3.74546516867073,100,40.6362329259526,49.4428468727534,59.4176851186197,73.6700215672178,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0293",3,"ductal",2197,3.34202768808747,5494,3.73996769675951,26.7746632690207,35.8390971969421,47.233345467783,63.6512559155442,2197,3.34202768808747,5494,3.73996769675951,100,26.7746632690207,35.8390971969421,47.233345467783,63.6512559155442,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0294",3,"activated_stellate",2677,3.42781057267599,8525,3.93074532831111,29.4076246334311,40.4105571847507,51.4134897360704,65.9941348973607,2677,3.42781057267599,8525,3.93074532831111,100,29.4076246334311,40.4105571847507,51.4134897360704,65.9941348973607,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0295",3,"alpha",2734,3.43695733066945,7360,3.86693681773164,27.7445652173913,35.2309782608696,44.7690217391304,60.2717391304348,2734,3.43695733066945,7360,3.86693681773164,100,27.7445652173913,35.2309782608696,44.7690217391304,60.2717391304348,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0296",3,"alpha",2195,3.34163233577805,5760,3.76049787522653,29.1319444444444,39.6701388888889,50.5381944444444,65.9201388888889,2195,3.34163233577805,5760,3.76049787522653,100,29.1319444444444,39.6701388888889,50.5381944444444,65.9201388888889,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0297",3,"ductal",1720,3.23578087032756,3754,3.57460994134019,22.1097496004262,31.9392647842302,44.1395844432605,63.6387852956846,1720,3.23578087032756,3754,3.57460994134019,100,22.1097496004262,31.9392647842302,44.1395844432605,63.6387852956846,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0298",3,"acinar",1701,3.23095955574857,8072,3.90703495248342,55.0545094152626,66.8483647175421,75.2973240832507,84.3285431119921,1701,3.23095955574857,8072,3.90703495248342,100,55.0545094152626,66.8483647175421,75.2973240832507,84.3285431119921,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0299",3,"acinar",1607,3.20628604441243,7996,3.90292709601726,55.4902451225613,67.4712356178089,76.2006003001501,85.2926463231616,1607,3.20628604441243,7996,3.90292709601726,100,55.4902451225613,67.4712356178089,76.2006003001501,85.2926463231616,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0300",3,"acinar",1791,3.25333800532611,8429,3.92582757462474,49.1280104401471,61.8104164195041,71.9183770316764,82.2280223039506,1791,3.25333800532611,8429,3.92582757462474,100,49.1280104401471,61.8104164195041,71.9183770316764,82.2280223039506,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0301",3,"alpha",2152,3.33304402982349,6140,3.78823909738217,33.5504885993485,44.4951140065147,54.9348534201954,68.9413680781759,2152,3.33304402982349,6140,3.78823909738217,100,33.5504885993485,44.4951140065147,54.9348534201954,68.9413680781759,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0302",3,"alpha",2227,3.34791518650169,5382,3.73102437981569,30.6020066889632,37.8112225938313,46.6369379412858,61.8914901523597,2227,3.34791518650169,5382,3.73102437981569,100,30.6020066889632,37.8112225938313,46.6369379412858,61.8914901523597,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0303",3,"alpha",2327,3.36698297597785,6197,3.79225157190326,33.1127965144425,41.1812167177667,50.7180893980959,65.2896562852993,2327,3.36698297597785,6197,3.79225157190326,100,33.1127965144425,41.1812167177667,50.7180893980959,65.2896562852993,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0304",3,"beta",1797,3.25478968739721,5700,3.75595104100413,47.8070175438597,55.280701754386,62.8070175438596,75.0701754385965,1797,3.25478968739721,5700,3.75595104100413,100,47.8070175438597,55.280701754386,62.8070175438596,75.0701754385965,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0305",3,"alpha",2438,3.38721180031373,7028,3.84689354331663,30.9760956175299,40.5805350028458,50.6829823562891,65.7797381900968,2438,3.38721180031373,7028,3.84689354331663,100,30.9760956175299,40.5805350028458,50.6829823562891,65.7797381900968,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0306",3,"beta",1436,3.15745676813423,3454,3.53844805171022,40.3590040532716,47.8286045165026,57.527504342791,72.9009843659525,1436,3.15745676813423,3454,3.53844805171022,100,40.3590040532716,47.8286045165026,57.527504342791,72.9009843659525,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0307",3,"alpha",2090,3.32035403281767,5397,3.7322328802205,32.7959977765425,41.6898276820456,51.5842134519177,66.6110802297573,2090,3.32035403281767,5397,3.7322328802205,100,32.7959977765425,41.6898276820456,51.5842134519177,66.6110802297573,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0308",3,"beta",1831,3.26292546933183,5197,3.71583627516499,43.8137386954012,50.8177794881662,59.3996536463344,72.6957860304022,1831,3.26292546933183,5197,3.71583627516499,100,43.8137386954012,50.8177794881662,59.3996536463344,72.6957860304022,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0309",3,"beta",2300,3.36191661866864,7508,3.87558210432789,40.503462972829,48.4816196057539,57.5519445924347,70.924347362813,2300,3.36191661866864,7508,3.87558210432789,100,40.503462972829,48.4816196057539,57.5519445924347,70.924347362813,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0310",3,"alpha",2000,3.30124708863621,5451,3.73655584716264,32.3059988992845,42.2491286002568,52.9444138690149,68.2260135754907,2000,3.30124708863621,5451,3.73655584716264,100,32.3059988992845,42.2491286002568,52.9444138690149,68.2260135754907,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0311",3,"delta",1203,3.08062648692181,4180,3.62128016755041,61.3875598086124,66.6985645933014,73.0382775119617,83.1818181818182,1203,3.08062648692181,4180,3.62128016755041,100,61.3875598086124,66.6985645933014,73.0382775119617,83.1818181818182,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0312",3,"alpha",2052,3.31238894937059,4907,3.69090455405497,30.0387201956389,38.0884450784593,47.4628082331363,63.7864275524761,2052,3.31238894937059,4907,3.69090455405497,100,30.0387201956389,38.0884450784593,47.4628082331363,63.7864275524761,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0313",3,"alpha",2353,3.37180645850742,6448,3.80949237693734,31.8703473945409,40.5552109181141,49.9379652605459,65.0899503722084,2353,3.37180645850742,6448,3.80949237693734,100,31.8703473945409,40.5552109181141,49.9379652605459,65.0899503722084,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0314",3,"alpha",1864,3.27067883614471,5040,3.70251669743815,31.468253968254,41.7460317460317,52.6190476190476,68.8293650793651,1864,3.27067883614471,5040,3.70251669743815,100,31.468253968254,41.7460317460317,52.6190476190476,68.8293650793651,0,0,0,0,0,0,0,0,0,0,FALSE
"human3_lib2.final_cell_0315",3,"ductal",2200,3.34262004255335,5408,3.73311698144206,19.9334319526627,29.789201183432,41.2536982248521,60.4474852071006,2200,3.34262004255335,5408,3.73311698144206,100,19.9334319526627,29.789201183432,41.2536982248521,60.4474852071006,0,0,0,0,0,0,0,0,0,0,FALSE
