sc3.sc3_33,sc3.sc3_32,sc3.sc3_31,sc3.sc3_30,sc3.sc3_29,sc3.sc3_28,sc3.sc3_27,sc3.sc3_26,sc3.sc3_25,sc3.sc3_24,sc3.sc3_23,sc3.sc3_22,sc3.sc3_21,sc3.sc3_20,sc3.sc3_19,sc3.sc3_18,sc3.sc3_17,sc3.sc3_16,sc3.sc3_15,sc3.sc3_14,sc3.sc3_13,sc3.sc3_12,sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_24,Monocle.Monocle_23,Monocle.Monocle_22,Monocle.Monocle_21,Monocle.Monocle_20,Monocle.Monocle_19,Monocle.Monocle_18,Monocle.Monocle_17,Monocle.Monocle_16,Monocle.Monocle_15,Monocle.Monocle_14,Monocle.Monocle_13,Monocle.Monocle_12,Monocle.Monocle_11,Monocle.Monocle_10,Monocle.Monocle_9,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_19,Seurat.Seurat_18,Seurat.Seurat_17,Seurat.Seurat_16,Seurat.Seurat_15,Seurat.Seurat_14,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0599
1,1,4,5,5,5,6,6,6,6,13,13,14,14,15,16,16,17,18,18,19,20,20,20,21,22,23,24,24,25,25,26,26,27,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0600
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0601
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0602
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0603
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,16,17,18,18,18,18,18,19,19,20,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human3_lib1.final_cell_0604
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human3_lib1.final_cell_0605
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,4,4,4,4,4,4,4,4,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0606
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0607
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0608
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0609
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0610
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0611
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0612
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,16,17,18,18,18,18,18,19,19,20,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human3_lib1.final_cell_0613
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,21,21,22,22,23,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,14,14,14,14,15,16,16,16,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0614
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0615
1,1,4,5,5,5,6,6,6,6,13,13,14,14,15,16,16,17,18,18,19,20,20,20,21,22,23,24,24,25,25,26,26,27,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0616
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0617
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0618
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0619
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0620
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,4,4,4,4,4,4,4,4,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0621
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0622
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,17,17,17,18,19,20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human3_lib1.final_cell_0623
1,1,4,5,5,5,6,6,6,6,13,13,14,14,15,16,16,17,18,18,19,20,20,20,21,22,23,24,24,25,25,26,26,27,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0624
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0625
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0626
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0627
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0628
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0629
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,21,21,22,22,23,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,14,14,14,14,15,16,16,16,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human3_lib1.final_cell_0630
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0631
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0632
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human3_lib1.final_cell_0633
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0634
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11,11,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0635
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0636
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0637
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0638
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,16,17,18,18,18,18,18,19,19,20,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human3_lib1.final_cell_0639
1,1,4,5,5,5,6,6,6,6,13,13,14,14,15,16,16,17,18,18,19,20,20,20,21,22,23,24,24,25,25,26,26,27,4,5,5,7,8,8,8,11,12,12,12,13,14,14,14,14,15,16,16,16,16,17,18,19,19,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0640
2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0641
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0642
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,15,15,15,15,15,15,15,15,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,18,19,20,21,21,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,11,12,12,12,12,human3_lib1.final_cell_0643
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,7,8,9,9,10,10,11,11,11,12,13,17,18,18,19,20,21,22,23,24,25,26,26,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0644
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0645
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0646
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,27,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,20,21,human3_lib1.final_cell_0647
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0648
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0649
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0650
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0651
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,16,16,17,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,16,human3_lib1.final_cell_0652
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,16,17,18,18,18,18,18,19,19,20,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human3_lib1.final_cell_0653
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,4,4,4,4,4,4,4,4,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0654
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0655
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,29,30,31,32,33,34,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,9,9,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0656
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,16,16,17,18,19,20,21,22,23,24,24,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0657
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0658
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0659
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0660
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,18,18,18,18,19,20,21,22,22,23,23,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,9,9,9,9,human3_lib1.final_cell_0661
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,9,9,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,16,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,15,16,17,18,18,19,20,21,22,22,1,1,1,5,5,5,5,8,8,8,8,9,10,11,11,12,13,13,13,13,human3_lib1.final_cell_0662
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,11,11,11,11,21,21,22,22,23,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,14,14,14,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,8,8,8,8,human3_lib1.final_cell_0663
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0664
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,human3_lib1.final_cell_0665
1,1,4,5,5,5,6,6,6,6,6,6,6,6,6,6,6,7,8,19,20,21,21,21,22,23,24,25,25,26,26,27,27,28,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,9,9,17,17,5,5,5,6,6,6,6,6,6,6,6,7,7,9,9,9,10,10,10,10,human3_lib1.final_cell_0666
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0667
1,1,1,4,4,7,8,9,9,10,10,10,12,12,12,13,13,14,15,15,15,15,15,15,15,16,17,17,17,17,17,18,18,19,1,1,1,1,5,5,5,5,5,13,13,14,15,15,15,19,20,21,22,23,24,25,26,27,28,4,4,4,4,9,10,11,12,12,13,13,14,15,16,17,18,19,20,21,22,human3_lib1.final_cell_0668
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,16,17,18,18,18,18,18,19,19,20,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,human3_lib1.final_cell_0669
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0670
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0671
1,1,1,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,1,1,1,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,human3_lib1.final_cell_0672
2,2,2,2,2,2,4,4,4,4,4,4,4,4,14,15,15,16,17,17,17,17,17,17,18,19,20,21,21,22,22,23,23,24,4,4,4,4,4,4,4,4,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,2,2,7,8,8,8,8,9,9,9,9,10,11,12,12,13,14,14,14,14,human3_lib1.final_cell_0673
