cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
human3_lib2.final_cell_0363,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0364,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0365,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0366,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0367,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0368,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human3_lib2.final_cell_0369,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,5,6,7,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0370,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human3_lib2.final_cell_0371,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0372,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0373,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human3_lib2.final_cell_0374,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0375,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0376,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0377,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0378,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0379,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0380,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1,18,21,1
human3_lib2.final_cell_0381,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0382,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0383,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0384,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0385,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0386,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib2.final_cell_0387,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib2.final_cell_0388,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0389,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0390,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0391,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0392,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0393,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0394,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9,17,19,9
human3_lib2.final_cell_0395,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0396,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0397,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0398,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0399,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0400,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1
human3_lib2.final_cell_0401,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0402,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0403,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0404,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0405,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0406,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0407,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0408,4,17,1,4,17,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1
human3_lib2.final_cell_0409,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0410,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0411,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0412,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0413,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0414,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0415,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0416,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human3_lib2.final_cell_0417,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0418,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0419,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0420,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0421,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0422,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0423,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0424,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0425,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0426,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0427,4,21,1,4,21,1,4,21,1,4,21,1,4,21,1,4,21,1,4,21,1,4,21,1,4,21,1,4,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1,2,21,1
human3_lib2.final_cell_0428,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0429,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,25,8,15,23,8,15,23,8,15,23,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15,22,8,15
human3_lib2.final_cell_0430,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0431,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0432,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1,18,14,1
human3_lib2.final_cell_0433,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0434,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0435,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0436,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
human3_lib2.final_cell_0437,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5,26,14,5
human3_lib2.final_cell_0438,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,12,9,15,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0439,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,10,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0440,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0441,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,25,16,8,23,16,8,23,16,8,23,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8,22,16,8
human3_lib2.final_cell_0442,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0443,21,10,12,21,10,12,21,10,12,21,10,12,21,10,12,21,10,12,21,10,12,21,5,12,21,5,12,21,5,12,21,5,6,21,5,6,21,5,6,21,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0444,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0445,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0446,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1
human3_lib2.final_cell_0447,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0448,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0449,5,15,12,5,15,12,5,15,12,5,15,12,5,15,12,5,15,12,5,15,12,5,15,12,5,15,12,5,15,12,5,15,6,5,5,6,5,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0450,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,15,6,9,5,6,9,5,6,5,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0451,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0452,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0453,27,9,2,27,9,2,27,9,2,27,9,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2,27,6,2
human3_lib2.final_cell_0454,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,10,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,21,5,6,5,5,6,5,1,6,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3
human3_lib2.final_cell_0455,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1
human3_lib2.final_cell_0456,4,17,1,4,17,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,4,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1,2,4,1
human3_lib2.final_cell_0457,4,12,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,4,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1,2,11,1
human3_lib2.final_cell_0458,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11,16,7,11
