sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_34,Monocle.Monocle_33,Monocle.Monocle_32,Monocle.Monocle_31,Monocle.Monocle_30,Monocle.Monocle_29,Monocle.Monocle_28,Monocle.Monocle_27,Monocle.Monocle_26,Monocle.Monocle_25,Monocle.Monocle_24,Monocle.Monocle_23,Monocle.Monocle_22,Monocle.Monocle_21,Monocle.Monocle_20,Monocle.Monocle_19,Monocle.Monocle_18,Monocle.Monocle_17,Monocle.Monocle_16,Monocle.Monocle_15,Monocle.Monocle_14,Monocle.Monocle_13,Monocle.Monocle_12,Monocle.Monocle_11,Monocle.Monocle_10,Monocle.Monocle_9,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_21,Seurat.Seurat_20,Seurat.Seurat_19,Seurat.Seurat_18,Seurat.Seurat_17,Seurat.Seurat_16,Seurat.Seurat_15,Seurat.Seurat_14,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_B9
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,17,17,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_C1
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_C10
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C11
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,14,15,16,17,17,17,17,17,18,18,HP1508501T2D_C12
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_C13
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,19,19,19,19,19,20,20,20,21,21,21,22,22,22,23,24,25,25,25,8,8,9,9,10,11,12,13,13,14,14,15,16,17,18,19,19,19,19,19,20,20,HP1508501T2D_C14
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C15
7,7,12,12,13,14,15,16,16,16,17,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,29,30,31,32,32,33,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,10,10,HP1508501T2D_C16
10,11,11,11,12,13,14,15,15,15,16,17,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,8,8,9,9,10,11,12,13,13,14,14,15,16,17,18,19,19,19,19,19,20,20,HP1508501T2D_C17
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C18
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C19
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C2
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_C20
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C21
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_C22
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_C23
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C24
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,10,10,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_C3
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,19,19,19,19,19,20,20,20,21,21,21,22,22,22,23,24,25,25,25,8,8,9,9,10,11,12,13,13,14,14,15,16,17,18,19,19,19,19,19,20,20,HP1508501T2D_C4
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,31,32,33,34,35,36,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_C5
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_C6
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_C7
7,7,12,12,13,14,15,16,16,16,17,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,29,30,31,32,32,33,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,10,10,HP1508501T2D_C8
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,13,14,15,16,16,16,16,16,17,17,HP1508501T2D_C9
7,7,12,12,13,14,15,16,17,17,18,19,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,9,9,9,7,7,8,8,9,9,10,10,10,10,10,10,10,11,11,12,12,12,12,12,13,13,HP1508501T2D_D1
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D10
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,22,22,23,24,24,HP1508501T2D_D11
7,7,12,12,13,14,15,16,17,17,18,19,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,19,19,19,19,19,20,20,20,21,21,21,22,22,22,23,24,25,25,25,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D12
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D13
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D14
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,9,9,9,10,10,HP1508501T2D_D15
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D16
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D17
5,5,5,5,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,1,1,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,HP1508501T2D_D18
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D19
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D2
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D20
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,11,12,12,12,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D21
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_D22
1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_D23
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_D24
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D3
1,1,1,1,1,1,1,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,10,10,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_D4
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D5
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D6
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_D7
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1508501T2D_D8
5,5,5,5,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,1,1,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,HP1508501T2D_D9
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,14,15,16,17,17,17,17,17,18,18,HP1508501T2D_E1
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E10
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_E11
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E12
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E13
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E14
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_E15
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_E16
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_E17
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E18
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,22,22,23,24,24,HP1508501T2D_E19
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E2
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,14,15,16,17,17,17,17,17,18,18,HP1508501T2D_E20
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E21
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,11,HP1508501T2D_E22
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,11,HP1508501T2D_E23
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E24
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,HP1508501T2D_E3
5,5,5,5,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,1,1,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,HP1508501T2D_E4
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,10,10,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,11,11,HP1508501T2D_E5
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E6
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_E7
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_E8
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_E9
10,11,11,11,12,13,14,15,15,15,16,17,9,10,10,10,10,11,11,12,15,15,16,17,17,18,19,19,19,19,19,19,19,20,20,20,21,21,21,22,22,22,23,24,25,25,25,8,8,9,9,10,11,12,13,13,14,14,15,16,17,18,19,19,19,19,19,20,20,HP1508501T2D_F1
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,10,10,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_F10
7,7,12,12,13,14,15,16,16,16,17,18,7,7,7,7,7,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,9,9,9,10,10,10,11,11,11,11,11,12,12,12,2,2,2,2,2,2,2,2,2,12,12,12,12,13,14,15,15,15,15,15,16,16,HP1508501T2D_F11
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_F12
1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,7,10,10,10,10,10,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_F13
5,5,5,5,5,7,7,7,7,7,7,7,3,3,3,3,3,3,3,3,3,3,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,1,1,4,4,4,4,4,11,11,11,11,13,13,14,15,16,16,16,16,16,17,17,HP1508501T2D_F14
5,5,5,5,5,7,11,12,12,12,12,13,3,8,8,8,8,8,8,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,12,12,12,13,13,13,13,13,14,14,14,1,1,4,4,4,4,4,11,11,11,11,11,11,12,12,13,13,13,13,13,14,14,HP1508501T2D_F15
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_F16
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_F17
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_F18
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_F19
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_F2
7,7,12,12,13,14,15,16,17,17,18,19,7,7,7,7,7,7,7,7,7,7,8,8,8,9,12,12,12,12,12,12,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,10,10,11,11,12,13,14,15,16,17,17,18,19,20,21,22,22,23,23,24,25,25,HP1508501T2D_F20
5,5,5,5,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,HP1508501T2D_F21
