sc3.sc3_20,sc3.sc3_19,sc3.sc3_18,sc3.sc3_17,sc3.sc3_16,sc3.sc3_15,sc3.sc3_14,sc3.sc3_13,sc3.sc3_12,sc3.sc3_11,sc3.sc3_10,sc3.sc3_9,sc3.sc3_8,sc3.sc3_7,sc3.sc3_6,sc3.sc3_5,sc3.sc3_4,sc3.sc3_3,sc3.sc3_2,sc3.sc3_1,sc3.sc3_0,Monocle.Monocle_8,Monocle.Monocle_7,Monocle.Monocle_6,Monocle.Monocle_5,Monocle.Monocle_4,Monocle.Monocle_3,Monocle.Monocle_2,Monocle.Monocle_1,Monocle.Monocle_0,Seurat.Seurat_13,Seurat.Seurat_12,Seurat.Seurat_11,Seurat.Seurat_10,Seurat.Seurat_9,Seurat.Seurat_8,Seurat.Seurat_7,Seurat.Seurat_6,Seurat.Seurat_5,Seurat.Seurat_4,Seurat.Seurat_3,Seurat.Seurat_2,Seurat.Seurat_1,Seurat.Seurat_0,cells
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_E22
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,8,5,5,5,7,7,7,11,11,11,12,13,13,13,14,HP1508501T2D_E23
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_E4
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1508501T2D_E6
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_E7
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_E8
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_E9
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,16,16,17,HP1508501T2D_F1
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1508501T2D_F11
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_F12
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,7,7,8,8,9,10,11,3,3,3,3,3,3,3,3,3,3,3,3,3,10,HP1508501T2D_F14
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_F15
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_F16
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_F17
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_F18
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_F2
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,8,5,5,5,7,7,7,11,11,11,12,13,13,13,14,HP1508501T2D_F20
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_F21
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,8,8,9,3,3,6,6,6,6,6,6,6,6,6,6,6,6,HP1508501T2D_F22
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_F23
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,16,16,17,HP1508501T2D_F3
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_F4
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,7,7,8,8,9,3,3,6,6,6,6,6,6,6,6,6,6,6,6,HP1508501T2D_F5
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,16,16,17,HP1508501T2D_F7
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_F8
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,7,7,7,7,HP1508501T2D_F9
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_G1
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G10
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G11
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_G12
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_G13
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_G14
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G15
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,3,3,6,6,6,6,6,6,6,6,6,6,6,6,HP1508501T2D_G16
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_G17
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_G18
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_G19
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_G2
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G20
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G21
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1508501T2D_G22
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_G23
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_G3
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G4
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,16,16,17,HP1508501T2D_G5
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_G6
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,3,3,6,6,6,6,6,6,6,6,6,6,6,6,HP1508501T2D_G9
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_H10
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1508501T2D_H11
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,7,7,8,8,9,10,11,3,3,6,6,6,6,6,6,6,6,6,6,6,6,HP1508501T2D_H12
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_H13
4,4,4,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,6,6,6,7,7,8,8,9,3,3,6,6,6,6,6,6,6,6,6,6,6,6,HP1508501T2D_H14
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,HP1508501T2D_H15
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_H16
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_H17
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1508501T2D_H18
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,8,8,8,HP1508501T2D_H2
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_H21
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,HP1508501T2D_H22
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_H23
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_H3
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_H4
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_H5
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_H6
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I1
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_I10
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I11
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I12
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I13
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_I14
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_I15
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_I16
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I17
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1508501T2D_I18
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_I19
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_I2
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_I20
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I21
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_I22
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1508501T2D_I23
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_I3
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_I4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_I7
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,16,16,17,HP1508501T2D_I8
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J1
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_J11
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J12
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_J13
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_J14
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_J15
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_J16
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,5,5,5,6,6,7,7,7,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J17
1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,HP1508501T2D_J18
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_J2
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J20
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,2,2,2,2,2,2,2,2,2,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J21
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_J22
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_J23
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J3
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J4
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J5
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,1,1,1,1,1,5,5,5,7,7,7,7,7,7,7,8,16,16,17,HP1508501T2D_J6
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J8
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_J9
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K1
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K12
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K14
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_K15
1,1,1,4,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,7,7,7,5,5,5,5,8,8,8,8,8,8,9,9,9,9,HP1508501T2D_K16
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K17
3,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_K18
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K19
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_K2
1,1,1,4,4,4,4,4,12,13,13,14,15,15,15,15,16,16,19,20,20,1,1,1,1,5,10,11,12,13,5,5,5,7,7,7,7,7,7,7,8,8,8,8,HP1508501T2D_K20
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K21
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_K22
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_K23
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_K3
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K4
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_K6
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_K7
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_K9
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_L10
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_L11
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,8,5,5,5,7,7,7,11,11,11,12,13,13,13,14,HP1508501T2D_L13
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,4,4,4,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_L14
3,3,3,3,3,3,5,5,5,8,8,8,8,8,8,8,8,8,8,8,8,3,3,7,7,8,8,9,10,11,3,3,6,6,6,9,9,9,9,10,11,11,11,12,HP1508501T2D_L15
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,6,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_L16
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,1,1,1,1,5,5,5,5,5,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_L17
1,1,1,4,4,10,11,12,13,14,15,16,17,17,17,18,19,19,20,21,21,4,4,4,4,4,4,6,6,8,5,6,7,8,9,10,10,10,10,11,12,12,12,13,HP1508501T2D_L18
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,9,9,12,12,13,14,14,14,15,HP1508501T2D_L2
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_L20
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,8,9,9,10,11,12,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_L21
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,9,10,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_L23
3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,5,6,6,6,7,7,8,8,9,3,3,3,3,3,3,3,3,13,14,15,15,15,16,HP1508501T2D_L5
