cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1508501T2D_K12,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24,24,17,5,24
HP1508501T2D_K14,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12,24,14,5,12
HP1508501T2D_K15,4,18,8,23,4,18,8,23,4,18,8,23,4,18,8,23,4,18,8,23,4,18,8,23,1,18,8,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,23,1,18,7,1
HP1508501T2D_K16,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,15,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,9,9,3,13,1
HP1508501T2D_K17,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18,24,23,5,18
HP1508501T2D_K18,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,11,18,4,16,1
HP1508501T2D_K19,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16,24,17,5,16
HP1508501T2D_K2,4,18,8,20,4,18,8,20,4,18,8,20,4,18,8,20,4,18,8,20,4,18,8,20,1,18,8,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,1
HP1508501T2D_K20,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,25,9,19,24,21,9,19,24
HP1508501T2D_K21,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12,24,17,5,12
HP1508501T2D_K22,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,1,18,8,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1
HP1508501T2D_K23,4,19,8,17,4,19,8,17,4,18,8,17,4,18,8,17,4,18,8,17,4,18,8,17,1,18,8,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17
HP1508501T2D_K3,4,19,8,24,4,19,8,24,4,18,8,24,4,18,8,24,4,18,8,24,4,18,8,24,1,18,8,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24,1,18,7,24
HP1508501T2D_K4,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,7,24,17,5,1
HP1508501T2D_K6,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,12,4,22,12,8,4,22,11,8,4,22,11,8,4,22,3,8,4,1
HP1508501T2D_K7,4,18,8,12,4,18,8,12,4,18,8,12,4,18,8,12,4,18,8,12,4,18,8,12,1,18,8,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12
HP1508501T2D_K9,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,25,24,23,5,1
HP1508501T2D_L10,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,15,16,6,17,4,16,6
HP1508501T2D_L11,4,19,8,2,4,19,8,2,4,18,8,2,4,18,8,2,4,18,8,2,4,18,8,2,1,18,8,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2,1,18,7,2
HP1508501T2D_L13,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,22,24,16,5,1
HP1508501T2D_L14,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,25,24,17,5,1
HP1508501T2D_L15,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,15,16,20,17,4,16,1
HP1508501T2D_L16,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3,24,23,5,3
HP1508501T2D_L17,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,7,24,10,5,1
HP1508501T2D_L18,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17,24,20,5,17
HP1508501T2D_L2,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,12,4,17,12,8,4,17,11,8,4,17,11,8,4,17,3,8,4,17
HP1508501T2D_L20,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,4,1,8,15,1,1,8,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15,1,1,7,15
HP1508501T2D_L21,4,21,8,15,4,21,8,15,4,21,8,15,4,18,8,15,4,18,8,15,4,18,8,15,1,18,8,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15
HP1508501T2D_L23,4,18,8,15,4,18,8,15,4,18,8,15,4,18,8,15,4,18,8,15,4,18,8,15,1,18,8,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15,1,18,7,15
HP1508501T2D_L5,4,19,8,1,4,19,8,1,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,1,18,8,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1
HP1508501T2D_L6,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,9,24,14,5,1
HP1508501T2D_L7,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,1
HP1508501T2D_L9,4,18,8,25,4,18,8,25,4,18,8,25,4,18,8,25,4,18,8,25,4,18,8,25,1,18,8,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,1
HP1508501T2D_M1,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10,18,4,22,10
HP1508501T2D_M10,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,15,16,11,17,4,16,1
HP1508501T2D_M11,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,12,4,7,12,8,4,7,11,8,4,7,11,8,4,7,3,8,4,1
HP1508501T2D_M12,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15,24,17,5,15
HP1508501T2D_M14,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,25,13,21,2,21,13,21,2
HP1508501T2D_M15,4,18,8,22,4,18,8,22,4,18,8,22,4,18,8,22,4,18,8,22,4,18,8,22,1,18,8,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,22,1,18,7,1
HP1508501T2D_M16,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,15,16,10,17,4,16,10
HP1508501T2D_M17,4,18,8,12,4,18,8,12,4,18,8,12,4,18,8,12,4,18,8,12,4,18,8,12,1,18,8,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12,1,18,7,12
HP1508501T2D_M18,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,12,8,4,6,11,8,4,6,11,8,4,6,3,8,4,6
HP1508501T2D_M19,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12,24,22,5,12
HP1508501T2D_M20,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,23,24,23,5,1
HP1508501T2D_M22,4,19,8,7,4,19,8,7,4,18,8,7,4,18,8,7,4,18,8,7,4,18,8,7,1,18,8,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,1
HP1508501T2D_M23,2,1,11,13,2,1,11,13,2,1,11,13,2,1,11,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,13,2,1,7,1
HP1508501T2D_M3,4,18,8,14,4,18,8,14,4,18,8,14,4,18,8,14,4,18,8,14,4,18,8,14,1,18,8,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,1
HP1508501T2D_M4,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10,24,5,5,10
HP1508501T2D_M5,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,25,24,5,5,1
HP1508501T2D_M7,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,12,4,9,12,8,4,9,11,8,4,9,11,8,4,9,3,8,4,1
HP1508501T2D_M8,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18,24,16,5,18
HP1508501T2D_M9,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2,24,17,5,2
HP1508501T2D_N1,4,21,8,17,4,21,8,17,4,21,8,17,4,18,8,17,4,18,8,17,4,18,8,17,1,18,8,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17,1,18,7,17
HP1508501T2D_N10,4,19,8,8,4,19,8,8,4,18,8,8,4,18,8,8,4,18,8,8,4,18,8,8,1,18,8,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8,1,18,7,8
HP1508501T2D_N11,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,22,24,23,5,1
HP1508501T2D_N13,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,12,4,21,12,8,4,21,11,8,4,21,11,8,4,21,3,8,4,21
HP1508501T2D_N15,4,18,8,14,4,18,8,14,4,18,8,14,4,18,8,14,4,18,8,14,4,18,8,14,1,18,8,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,14,1,18,7,1
HP1508501T2D_N17,4,21,8,11,4,21,8,11,4,21,8,11,4,18,8,11,4,18,8,11,4,18,8,11,1,18,8,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,11,1,18,7,1
HP1508501T2D_N18,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,6,15,4,9,3,15,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,4,9,3,13,1
HP1508501T2D_N19,4,21,8,20,4,21,8,20,4,21,8,20,4,18,8,20,4,18,8,20,4,18,8,20,1,18,8,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,20,1,18,7,1
HP1508501T2D_N2,4,18,8,18,4,18,8,18,4,18,8,18,4,18,8,18,4,18,8,18,4,18,8,18,1,18,8,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18
HP1508501T2D_N20,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,25,24,14,5,1
HP1508501T2D_N21,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,12,4,25,12,8,4,25,11,8,4,25,11,8,4,25,3,8,4,1
HP1508501T2D_N22,4,19,7,9,4,19,7,9,4,18,7,9,4,18,7,9,4,18,7,9,4,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,9,1,18,7,1
HP1508501T2D_N23,4,18,8,13,4,18,8,13,4,18,8,13,4,18,8,13,4,18,8,13,4,18,8,13,1,18,8,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,13,1,18,7,1
HP1508501T2D_N4,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3,24,14,5,3
HP1508501T2D_N5,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1,24,5,3,1
HP1508501T2D_N6,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,4,18,8,1,1,18,8,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1,1,18,7,1
HP1508501T2D_N7,4,19,8,16,4,19,8,16,4,18,8,16,4,18,8,16,4,18,8,16,4,18,8,16,1,18,8,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16,1,18,7,16
HP1508501T2D_N8,4,18,8,25,4,18,8,25,4,18,8,25,4,18,8,25,4,18,8,25,4,18,8,25,1,18,8,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,25,1,18,7,1
HP1508501T2D_N9,4,19,8,7,4,19,8,7,4,18,8,7,4,18,8,7,4,18,8,7,4,18,8,7,1,18,8,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,7,1,18,7,1
HP1508501T2D_O1,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,13,24,17,5,1
HP1508501T2D_O11,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,12,4,12,12,8,4,12,11,8,4,12,11,8,4,12,3,8,4,12
HP1508501T2D_O12,4,21,8,18,4,21,8,18,4,21,8,18,4,18,8,18,4,18,8,18,4,18,8,18,1,18,8,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18,1,18,7,18
