cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
human3_lib1.final_cell_0588,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23,7,15,2,23
human3_lib1.final_cell_0589,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,18,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13,9,13,1,13
human3_lib1.final_cell_0590,10,21,1,6,10,21,1,6,10,21,1,6,10,21,1,6,10,21,1,6,10,21,1,6,10,13,1,6,10,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,6,9,13,1,4
human3_lib1.final_cell_0591,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,28,34,2,5,4
human3_lib1.final_cell_0592,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,18,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12,9,13,1,12
human3_lib1.final_cell_0593,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,22,12,13,31,19,12,13,31,19,12,13,31,19,12,13,31,19,12,13,31,19,12,13,4
human3_lib1.final_cell_0594,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,6,11,10,10,4
human3_lib1.final_cell_0595,10,29,1,18,10,29,1,18,10,29,1,18,10,29,1,18,10,29,1,18,10,29,1,18,10,29,1,18,10,29,1,18,9,29,1,18,9,29,1,18,9,29,1,18,9,29,1,18,9,29,1,18,9,20,1,18,9,20,1,18,9,20,1,18,9,20,1,18,9,20,1,18,9,20,1,18,9,20,1,18,9,20,1,4
human3_lib1.final_cell_0596,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,22,12,13,5,19,12,13,5,19,12,13,5,19,12,13,5,19,12,13,5,19,12,13,5
human3_lib1.final_cell_0597,9,21,1,25,9,21,1,25,9,21,1,25,9,21,1,25,9,21,1,25,9,21,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25,9,13,1,25
human3_lib1.final_cell_0598,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4,7,15,2,4
human3_lib1.final_cell_0599,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,34,11,10,10,4
human3_lib1.final_cell_0600,15,21,1,5,15,21,1,5,15,21,1,5,15,21,1,5,15,21,1,5,15,21,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,15,13,1,5,9,13,1,5,9,13,1,5,9,13,1,5
human3_lib1.final_cell_0601,10,29,1,17,10,29,1,17,10,29,1,17,10,29,1,17,10,29,1,17,10,29,1,17,10,29,1,17,10,29,1,17,9,29,1,17,9,29,1,17,9,29,1,17,9,29,1,17,9,29,1,17,9,20,1,17,9,20,1,17,9,20,1,17,9,20,1,17,9,20,1,17,9,20,1,17,9,20,1,17,9,20,1,17
human3_lib1.final_cell_0602,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,18,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36
human3_lib1.final_cell_0603,7,16,2,21,7,16,2,21,7,16,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,4
human3_lib1.final_cell_0604,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,22,12,13,32,19,12,13,32,19,12,13,32,19,12,13,32,19,12,13,32,19,12,13,4
human3_lib1.final_cell_0605,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,20,12,14,21,19,12,14,21,19,12,14,4
human3_lib1.final_cell_0606,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,28,34,11,5,4
human3_lib1.final_cell_0607,9,21,1,22,9,21,1,22,9,21,1,22,9,21,1,22,9,21,1,22,9,21,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22,9,13,1,22
human3_lib1.final_cell_0608,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36,11,10,10,36
human3_lib1.final_cell_0609,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,18,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,4
human3_lib1.final_cell_0610,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23,34,23,5,23
human3_lib1.final_cell_0611,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8,9,13,1,8
human3_lib1.final_cell_0612,10,18,1,34,10,18,1,34,10,18,1,34,10,18,1,34,10,18,1,34,10,18,1,34,10,18,1,34,10,18,1,34,9,18,1,34,9,18,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,34,9,13,1,4
human3_lib1.final_cell_0613,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,22,12,13,9,19,12,13,9,19,12,13,9,19,12,13,9,19,12,13,9,19,12,13,4
human3_lib1.final_cell_0614,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,25,26,10,4,17,8,10,4,17,8,10,4,17,8,10,4
human3_lib1.final_cell_0615,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,10,11,10,10,4
human3_lib1.final_cell_0616,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,15,13,1,36,9,13,1,36,9,13,1,36,9,13,1,36
human3_lib1.final_cell_0617,9,21,1,28,9,21,1,28,9,21,1,28,9,21,1,28,9,21,1,28,9,21,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,28,9,13,1,4
human3_lib1.final_cell_0618,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,32,7,15,2,4
human3_lib1.final_cell_0619,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2,7,15,2,2
human3_lib1.final_cell_0620,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,4
human3_lib1.final_cell_0621,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16,34,11,5,16
human3_lib1.final_cell_0622,9,21,1,17,9,21,1,17,9,21,1,17,9,21,1,17,9,21,1,17,9,21,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17,9,13,1,17
human3_lib1.final_cell_0623,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15,24,17,6,15
human3_lib1.final_cell_0624,15,21,1,11,15,21,1,11,15,21,1,11,15,21,1,11,15,21,1,11,15,21,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,15,13,1,11,9,13,1,11,9,13,1,11,9,13,1,11
human3_lib1.final_cell_0625,7,16,2,5,7,16,2,5,7,16,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5,7,15,2,5
human3_lib1.final_cell_0626,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,7,34,27,5,4
human3_lib1.final_cell_0627,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,9,7,15,2,4
human3_lib1.final_cell_0628,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,26,7,15,2,4
human3_lib1.final_cell_0629,10,21,1,3,10,21,1,3,10,21,1,3,10,21,1,3,10,21,1,3,10,21,1,3,10,13,1,3,10,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3,9,13,1,3
human3_lib1.final_cell_0630,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,25,26,7,17,17,8,7,17,17,8,7,17,17,8,7,17
human3_lib1.final_cell_0631,10,21,1,30,10,21,1,30,10,21,1,30,10,21,1,30,10,21,1,30,10,21,1,30,10,13,1,30,10,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,4
human3_lib1.final_cell_0632,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20
human3_lib1.final_cell_0633,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,28,23,9,14,4
human3_lib1.final_cell_0634,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,7,11,10,10,4
human3_lib1.final_cell_0635,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24,17,10,10,24
human3_lib1.final_cell_0636,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15,11,10,10,15
human3_lib1.final_cell_0637,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35,9,13,1,35
human3_lib1.final_cell_0638,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20
human3_lib1.final_cell_0639,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,22,12,13,27,19,12,13,27,19,12,13,27,19,12,13,27,19,12,13,27,19,12,13,4
human3_lib1.final_cell_0640,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,15,27,5,38,9,27,5,38,9,27,5,38,9,27,5,38
human3_lib1.final_cell_0641,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,29,1,19,28,20,1,19,28,20,1,19,28,20,1,19,28,20,1,19,28,20,1,19,28,20,1,19,28,20,1,19,28,20,1,19
human3_lib1.final_cell_0642,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8,7,15,2,8
human3_lib1.final_cell_0643,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15,16,28,15,15
human3_lib1.final_cell_0644,10,29,1,13,10,29,1,13,10,29,1,13,10,29,1,13,10,29,1,13,10,29,1,13,10,29,1,13,10,29,1,13,9,29,1,13,9,29,1,13,9,29,1,13,9,29,1,13,9,29,1,13,9,20,1,13,9,20,1,13,9,20,1,13,9,20,1,13,9,20,1,13,9,20,1,13,9,20,1,13,9,20,1,13
human3_lib1.final_cell_0645,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16,9,13,1,16
human3_lib1.final_cell_0646,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12,11,10,10,12
human3_lib1.final_cell_0647,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,24,32,24,4,23,4
human3_lib1.final_cell_0648,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25,24,10,10,25
human3_lib1.final_cell_0649,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,21,9,13,1,4
human3_lib1.final_cell_0650,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,30,7,15,2,4
human3_lib1.final_cell_0651,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,31,9,13,1,4
human3_lib1.final_cell_0652,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,20,12,18,25,19,12,13,25,19,12,13,25
human3_lib1.final_cell_0653,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,22,12,13,16,19,12,13,16,19,12,13,16,19,12,13,16,19,12,13,16,19,12,13,16
human3_lib1.final_cell_0654,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12,34,11,5,12
human3_lib1.final_cell_0655,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,37,7,15,2,4
human3_lib1.final_cell_0656,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,18,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,30,9,13,1,4
human3_lib1.final_cell_0657,10,21,1,1,10,21,1,1,10,21,1,1,10,21,1,1,10,21,1,1,10,21,1,1,10,13,1,1,10,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1,9,13,1,1
human3_lib1.final_cell_0658,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,10,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20,9,13,1,20
human3_lib1.final_cell_0659,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16,11,10,10,16
human3_lib1.final_cell_0660,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,21,7,15,2,4
