cells,sc3-00,Monocle-00,Seurat-00,Garbage1-00,sc3-05,Monocle-05,Seurat-05,Garbage1-05,sc3-10,Monocle-10,Seurat-10,Garbage1-10,sc3-15,Monocle-15,Seurat-15,Garbage1-15,sc3-20,Monocle-20,Seurat-20,Garbage1-20,sc3-25,Monocle-25,Seurat-25,Garbage1-25,sc3-30,Monocle-30,Seurat-30,Garbage1-30,sc3-35,Monocle-35,Seurat-35,Garbage1-35,sc3-40,Monocle-40,Seurat-40,Garbage1-40,sc3-45,Monocle-45,Seurat-45,Garbage1-45,sc3-50,Monocle-50,Seurat-50,Garbage1-50,sc3-55,Monocle-55,Seurat-55,Garbage1-55,sc3-60,Monocle-60,Seurat-60,Garbage1-60,sc3-65,Monocle-65,Seurat-65,Garbage1-65,sc3-70,Monocle-70,Seurat-70,Garbage1-70,sc3-75,Monocle-75,Seurat-75,Garbage1-75,sc3-80,Monocle-80,Seurat-80,Garbage1-80,sc3-85,Monocle-85,Seurat-85,Garbage1-85,sc3-90,Monocle-90,Seurat-90,Garbage1-90,sc3-95,Monocle-95,Seurat-95,Garbage1-95,sc3-100,Monocle-100,Seurat-100,Garbage1-100
HP1508501T2D_I12,6,19,5,16,6,19,5,16,6,18,5,16,6,18,5,16,6,18,5,16,4,18,5,16,4,18,2,16,4,18,2,16,4,18,2,16,4,18,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,16,2,16,4,1,2,16,4,1,2,16
HP1508501T2D_I13,6,19,5,27,6,19,5,27,6,18,5,27,6,18,5,27,6,18,5,27,4,18,5,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_I14,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1,35,11,9,1
HP1508501T2D_I15,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22,35,9,9,22
HP1508501T2D_I16,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20,35,15,9,20
HP1508501T2D_I17,6,19,5,32,6,19,5,32,6,18,5,32,6,18,5,32,6,18,5,32,4,18,5,32,4,18,2,32,4,18,2,32,4,18,2,32,4,18,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,32,4,16,2,2,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_I18,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,19,17,20,7,2,17,20,7,2
HP1508501T2D_I19,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,34,30,14,15,2,30,14,15,2,30,14,15,2
HP1508501T2D_I2,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,34,35,10,9,2,35,10,9,2,35,10,9,2
HP1508501T2D_I20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20
HP1508501T2D_I21,6,19,5,3,6,19,5,3,6,18,5,3,6,18,5,3,6,18,5,3,4,18,5,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,1,2,3,4,1,2,3
HP1508501T2D_I22,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9,35,15,9,9
HP1508501T2D_I23,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24,17,20,7,24
HP1508501T2D_I3,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21,30,14,15,21
HP1508501T2D_I4,6,19,5,27,6,19,5,27,6,18,5,27,6,18,5,27,6,18,5,27,4,18,5,27,4,18,2,27,4,18,2,27,4,18,2,27,4,18,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,27,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_I7,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,13,8,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18,19,8,8,18
HP1508501T2D_I8,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,34,12,16,2,22,12,16,2
HP1508501T2D_J1,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30,35,11,9,30
HP1508501T2D_J11,6,19,5,1,6,19,5,1,6,18,5,1,6,18,5,1,6,18,5,1,4,18,5,1,4,18,2,1,4,18,2,1,4,18,2,1,4,18,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,16,2,1,4,1,2,1,4,1,2,1
HP1508501T2D_J12,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21,35,9,9,21
HP1508501T2D_J13,6,19,5,15,6,19,5,15,6,18,5,15,6,18,5,15,6,18,5,15,4,18,5,15,4,18,2,15,4,18,2,15,4,18,2,15,4,18,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_J14,6,19,5,7,6,19,5,7,6,18,5,7,6,18,5,7,6,18,5,7,4,18,5,7,4,18,2,7,4,18,2,7,4,18,2,7,4,18,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,1,2,7,4,1,2,7
HP1508501T2D_J15,6,19,5,26,6,19,5,26,6,18,5,26,6,18,5,26,6,18,5,26,4,18,5,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,1,2,26,4,1,2,26
HP1508501T2D_J16,6,19,5,7,6,19,5,7,6,18,5,7,6,18,5,7,6,18,5,7,4,18,5,7,4,18,2,7,4,18,2,7,4,18,2,7,4,18,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,16,2,7,4,1,2,7,4,1,2,7
HP1508501T2D_J17,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30,35,2,9,30
HP1508501T2D_J18,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7,17,20,7,7
HP1508501T2D_J2,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23,30,14,15,23
HP1508501T2D_J20,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7,35,15,9,7
HP1508501T2D_J21,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10,35,4,9,10
HP1508501T2D_J22,6,19,5,26,6,19,5,26,6,18,5,26,6,18,5,26,6,18,5,26,4,18,5,26,4,18,2,26,4,18,2,26,4,18,2,26,4,18,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,16,2,26,4,1,2,26,4,1,2,26
HP1508501T2D_J23,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,15,19,8,8,2,19,8,8,2,19,8,8,2
HP1508501T2D_J3,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,12,35,11,9,2
HP1508501T2D_J4,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,6,35,15,9,2,35,15,9,2,35,15,9,2
HP1508501T2D_J5,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20,35,9,9,20
HP1508501T2D_J6,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1,35,12,16,1
HP1508501T2D_J8,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21,35,15,9,21
HP1508501T2D_J9,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,15,35,9,9,2,35,9,9,2,35,9,9,2
HP1508501T2D_K1,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,5,35,10,9,2,35,10,9,2,35,10,9,2
HP1508501T2D_K12,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23,35,15,9,23
HP1508501T2D_K14,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1,35,9,9,1
HP1508501T2D_K15,8,16,5,34,8,16,5,34,8,16,5,34,8,16,5,34,8,16,5,34,8,16,5,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,8,16,2,34,4,16,2,34,4,16,2,34,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_K16,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,13,2,6,8,12,2,6,8,12,2,6,2,12,2,6,2,12,2,6,2
HP1508501T2D_K17,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,31,35,11,9,2,35,11,9,2
HP1508501T2D_K18,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,6,32,14,18,2,32,14,18,2,32,14,2,2
HP1508501T2D_K19,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,15,35,15,9,2,35,15,9,2,35,15,9,2
HP1508501T2D_K2,6,19,5,30,6,19,5,30,6,18,5,30,6,18,5,30,6,18,5,30,4,18,5,30,4,18,2,30,4,18,2,30,4,18,2,30,4,18,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,16,2,30,4,1,2,30,4,1,2,30
HP1508501T2D_K20,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23,35,7,11,23
HP1508501T2D_K21,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11,35,15,9,11
HP1508501T2D_K22,6,16,5,8,6,16,5,8,6,16,5,8,6,16,5,8,6,16,5,8,4,16,5,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,8,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_K23,6,19,5,19,6,19,5,19,6,18,5,19,6,18,5,19,6,18,5,19,4,18,5,19,4,18,2,19,4,18,2,19,4,18,2,19,4,18,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,16,2,19,4,1,2,2,4,1,2,2
HP1508501T2D_K3,6,19,5,13,6,19,5,13,6,18,5,13,6,18,5,13,6,18,5,13,4,18,5,13,4,18,2,13,4,18,2,13,4,18,2,13,4,18,2,13,4,16,2,13,4,16,2,13,4,16,2,13,4,16,2,13,4,16,2,13,4,16,2,13,4,16,2,13,4,16,2,13,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_K4,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22,35,15,9,22
HP1508501T2D_K6,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,13,8,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26,19,8,8,26
HP1508501T2D_K7,6,19,5,15,6,19,5,15,6,18,5,15,6,18,5,15,6,18,5,15,4,18,5,15,4,18,2,15,4,18,2,15,4,18,2,15,4,18,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,15,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_K9,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21,35,11,9,21
HP1508501T2D_L10,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22,30,14,15,22
HP1508501T2D_L11,6,19,5,25,6,19,5,25,6,18,5,25,6,18,5,25,6,18,5,25,4,18,5,25,4,18,2,25,4,18,2,25,4,18,2,25,4,18,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,16,2,25,4,1,2,25,4,1,2,25
HP1508501T2D_L13,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10,35,17,4,10
HP1508501T2D_L14,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3,35,15,9,3
HP1508501T2D_L15,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,5,30,14,15,2,30,14,15,2,30,14,15,2
HP1508501T2D_L16,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20,35,11,9,20
HP1508501T2D_L17,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,8,35,20,9,2,35,20,9,2,35,20,9,2
HP1508501T2D_L18,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3,35,17,9,3
HP1508501T2D_L2,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1
HP1508501T2D_L20,8,1,5,1,8,1,5,1,8,1,5,1,8,1,5,1,8,1,5,1,8,1,5,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,8,1,2,1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2,1,4,1,2,1
HP1508501T2D_L21,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,6,18,5,3,4,18,5,3,4,18,2,3,4,18,2,3,4,18,2,3,4,18,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,16,2,3,4,1,2,3,4,1,2,3
HP1508501T2D_L23,6,16,5,17,6,16,5,17,6,16,5,17,6,16,5,17,6,16,5,17,4,16,5,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,16,2,17,4,1,2,17,4,1,2,17
HP1508501T2D_L5,6,19,5,34,6,19,5,34,6,18,5,34,6,18,5,34,6,18,5,34,4,18,5,34,4,18,2,34,4,18,2,34,4,18,2,34,4,18,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_L6,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16,35,9,9,16
HP1508501T2D_L7,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16,35,11,9,16
HP1508501T2D_L9,6,19,5,34,6,19,5,34,6,18,5,34,6,18,5,34,6,18,5,34,4,18,5,34,4,18,2,34,4,18,2,34,4,18,2,34,4,18,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,34,4,16,2,2,4,1,2,2,4,1,2,2
HP1508501T2D_M1,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18,32,14,13,18
HP1508501T2D_M10,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9,30,14,15,9
HP1508501T2D_M11,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,13,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1,19,8,8,1
