cells,sc3-00,Monocle-00,Seurat-00,sc3-05,Monocle-05,Seurat-05,sc3-10,Monocle-10,Seurat-10,sc3-15,Monocle-15,Seurat-15,sc3-20,Monocle-20,Seurat-20,sc3-25,Monocle-25,Seurat-25,sc3-30,Monocle-30,Seurat-30,sc3-35,Monocle-35,Seurat-35,sc3-40,Monocle-40,Seurat-40,sc3-45,Monocle-45,Seurat-45,sc3-50,Monocle-50,Seurat-50,sc3-55,Monocle-55,Seurat-55,sc3-60,Monocle-60,Seurat-60,sc3-65,Monocle-65,Seurat-65,sc3-70,Monocle-70,Seurat-70,sc3-75,Monocle-75,Seurat-75,sc3-80,Monocle-80,Seurat-80,sc3-85,Monocle-85,Seurat-85,sc3-90,Monocle-90,Seurat-90,sc3-95,Monocle-95,Seurat-95,sc3-100,Monocle-100,Seurat-100
HP1508501T2D_I3,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1508501T2D_I4,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_I7,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_I8,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,21,13,21
HP1508501T2D_J1,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_J11,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_J12,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_J13,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_J14,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_J15,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_J16,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_J17,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5,24,3,5
HP1508501T2D_J18,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6,13,10,6
HP1508501T2D_J2,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1508501T2D_J20,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_J21,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5
HP1508501T2D_J22,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_J23,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_J3,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_J4,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_J5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_J6,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,21,13,21
HP1508501T2D_J8,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_J9,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_K1,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5
HP1508501T2D_K12,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_K14,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_K15,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_K16,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,15,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1508501T2D_K17,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_K18,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16,18,4,16
HP1508501T2D_K19,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_K2,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_K20,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,25,9,19,21,9,19
HP1508501T2D_K21,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_K22,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_K23,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_K3,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_K4,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_K6,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_K7,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_K9,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_L10,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1508501T2D_L11,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_L13,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5
HP1508501T2D_L14,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_L15,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1508501T2D_L16,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_L17,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5,24,10,5
HP1508501T2D_L18,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5,24,20,5
HP1508501T2D_L2,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_L20,4,1,8,4,1,8,4,1,8,4,1,8,4,1,8,1,1,8,1,1,8,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_L21,4,21,8,4,21,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_L23,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_L5,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_L6,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_L7,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_L9,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_M1,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22,18,4,22
HP1508501T2D_M10,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1508501T2D_M11,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_M12,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_M14,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,25,13,21,21,13,21
HP1508501T2D_M15,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_M16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,15,16,17,4,16
HP1508501T2D_M17,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_M18,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_M19,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5,24,22,5
HP1508501T2D_M20,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_M22,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_M23,2,1,11,2,1,11,2,1,11,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,2,1,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_M3,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_M4,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5
HP1508501T2D_M5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5,24,5,5
HP1508501T2D_M7,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_M8,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5,24,16,5
HP1508501T2D_M9,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_N1,4,21,8,4,21,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N10,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N11,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5,24,23,5
HP1508501T2D_N13,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_N15,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N17,4,21,8,4,21,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N18,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,6,15,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13,9,3,13
HP1508501T2D_N19,4,21,8,4,21,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N2,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N20,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_N21,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
HP1508501T2D_N22,4,19,7,4,18,7,4,18,7,4,18,7,4,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N23,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N4,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5,24,14,5
HP1508501T2D_N5,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3,24,5,3
HP1508501T2D_N6,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N7,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_N9,4,19,8,4,18,8,4,18,8,4,18,8,4,18,8,1,18,8,1,18,8,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,18,7,1,1,7,1,1,7,1,1,7
HP1508501T2D_O1,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5,24,17,5
HP1508501T2D_O11,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,12,4,12,8,4,12,8,4,12,8,4,11,8,4,11,8,4,11,8,4,11,8,4,3,8,4
